ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
54200408,11.0,0,10,10,0,0.0,0.22,0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,30.0,6.0,1.0,1953.0,1.0,2.0,1.0,6.0,15000.0,6.0,1,2,2,2,2,1.0,2.2,0.32,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4,2,2,4,4,3.0,2,3.0,3.0,2.0,1.0,6,0.7,2,0.0,5.0,10.0,6,57.0,0.000109132
54200477,1.0,2,66,22,14,7.6,1.81,26,4.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,11.0,4.0,2.0,1948.0,1.0,3.0,6.0,6.0,7000.0,3.0,2,2,2,2,2,2.0,7.6,2.59,2.0,2.0,6.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,6.0,3.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,6.0,1.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,1.0,4,2,2,4,4,4.0,2,3.0,4.0,2.0,3.0,6,14.0,1,30.0,4.0,35.0,6,62.0,0.000367986
54200477,1.0,1,82,57,2,7.6,1.47,21,4.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,11.0,4.0,2.0,1948.0,1.0,3.0,6.0,6.0,7000.0,3.0,2,2,2,2,2,2.0,7.6,2.11,2.0,2.0,6.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,6.0,3.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,6.0,1.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,1.0,4,2,2,4,4,4.0,2,3.0,4.0,2.0,3.0,6,12.0,1,23.0,4.0,30.0,6,62.0,0.000367986
54200478,1.0,0,29,18,0,3.8,0.71,10,4.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,12.0,4.0,1.0,1971.0,1.0,3.0,1.0,6.0,7000.0,2.0,1,2,2,2,2,1.0,2.2,1.02,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,4,2,2,4,4,4.0,1,4.0,1.0,1.0,2.0,6,5.5,1,11.0,4.0,8.0,6,39.0,0.003869639
54200489,4.0,0,44,36,0,7.8,0.55,4,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,11.0,3.0,2.0,1969.0,3.0,3.0,6.0,6.0,5000.0,3.0,2,2,2,2,2,2.0,7.8,0.79,2.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4,2,2,4,4,5.0,3,3.0,3.0,1.0,4.0,6,3.3,1,8.0,4.0,15.0,6,41.0,0.000367986
54200489,4.0,2,111,41,26,11.2,2.08,28,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,11.0,3.0,2.0,1969.0,3.0,3.0,6.0,6.0,5000.0,3.0,2,2,2,2,2,2.0,11.2,2.98,2.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4,2,2,4,4,5.0,2,3.0,3.0,1.0,4.0,6,21.0,1,44.0,4.0,30.0,6,41.0,0.000367986
54200490,9.0,2,150,65,18,7.6,2.92,41,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,11.0,4.0,1.0,1969.0,1.0,3.0,3.0,6.0,7000.0,4.0,2,2,2,2,2,1.0,7.6,4.18,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4,2,2,4,4,5.0,2,4.0,1.0,2.0,1.0,6,29.0,1,67.0,4.0,50.0,6,41.0,0.000109132
54200542,4.0,1,42,10,9,3.8,0.59,8,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,1.0,1930.0,1.0,2.0,9.0,6.0,7384.0,3.0,2,2,2,2,2,1.0,3.8,0.85,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4,2,2,4,4,3.0,1,1.0,2.0,1.0,3.0,6,5.5,1,23.0,4.0,15.0,6,80.0,0.000758481
54200563,8.0,1,107,47,7,12.6,2.41,33,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.5,48.0,4.0,1.0,1937.0,1.0,2.0,9.0,3.0,7000.0,3.0,2,2,2,2,2,1.0,12.6,3.45,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4,2,2,4,4,5.0,4,1.0,2.0,2.0,4.0,6,18.0,1,53.0,4.0,55.0,6,73.0,0.0003213
54200612,7.0,1,42,21,1,3.8,0.84,12,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,27.0,3.0,1.0,1939.0,1.0,2.0,9.0,3.0,5000.0,3.0,1,2,2,2,2,1.0,2.2,1.2,4.0,4.0,1.0,2.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,2,2,4,4,1.0,1,1.0,1.0,2.0,3.0,6,6.5,1,20.0,4.0,15.0,6,71.0,0.0003213
54200622,1.0,0,46,22,0,7.6,1.66,24,2.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,31.0,5.0,2.0,1947.0,2.0,2.0,2.0,3.0,9000.0,3.0,1,1,2,2,2,2.0,3.8,2.38,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,3.0,2.0,4.0,1.0,4,2,2,4,4,5.0,3,2.0,2.0,2.0,1.0,6,12.3,0,24.0,4.0,28.0,6,63.0,0.000367986
54200661,9.0,6,155,31,41,28.0,4.6,53,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,6.0,3.0,2.0,1976.0,1.0,3.0,2.0,6.0,5000.0,4.0,1,2,2,2,2,1.0,14.0,6.59,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4,2,2,4,4,5.0,2,3.0,2.0,3.0,3.0,6,52.0,1,83.0,3.0,60.0,6,34.0,0.000232084
54200661,10.0,0,53,47,0,5.6,0.64,8,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,6.0,3.0,2.0,1976.0,1.0,3.0,2.0,6.0,5000.0,4.0,1,2,2,2,2,1.0,2.8,0.92,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4,2,2,4,4,5.0,2,3.0,2.0,3.0,3.0,6,6.0,1,6.0,3.0,9.0,6,34.0,0.000232084
54200662,1.0,5,137,42,8,23.2,6.48,76,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,4.5,6.0,3.0,1.0,1972.0,1.0,3.0,1.0,6.0,5000.0,3.0,2,1,2,2,2,1.0,0.0,9.29,1.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0,4,2,2,4,4,5.0,2,3.0,2.0,1.0,1.0,6,67.0,1,87.0,4.0,85.0,6,38.0,0.000967286
54200675,1.0,3,127,45,7,27.4,5.62,62,3.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,7.0,6.0,1.0,1969.0,1.0,3.0,1.0,3.0,15000.0,6.0,1,2,2,1,2,1.0,13.7,8.05,2.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,4,2,2,4,4,5.0,2,4.0,1.0,2.0,4.0,6,54.0,0,75.0,5.0,105.0,6,41.0,0.000109132
54200685,1.0,0,43,22,0,7.6,1.38,20,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.5,2.0,4.0,1.0,1971.0,1.0,1.0,1.0,2.0,7000.0,6.0,2,2,2,2,2,1.0,7.6,1.98,1.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,6.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,4,2,2,4,4,4.0,2,3.0,2.0,2.0,1.0,6,11.0,1,21.0,5.0,35.0,6,39.0,0.000258025
54200749,1.0,5,206,46,13,61.0,13.74,111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,5.0,2.0,1967.0,1.0,1.0,1.0,3.0,9000.0,3.0,1,2,2,2,2,1.0,30.5,19.69,4.0,5.0,4.0,2.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,6.0,5.0,2.0,5.0,3.0,4.0,3.0,6.0,2.0,5.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,6.0,6.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4,2,2,4,4,5.0,3,3.0,2.0,2.0,3.0,6,144.5,1,147.0,4.0,115.0,6,43.0,0.000367986
54200781,1.0,4,133,41,21,26.6,5.75,68,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,0.0,4.0,2.0,1989.0,1.0,6.0,1.0,6.0,7000.0,5.0,1,1,2,2,2,2.0,13.3,8.24,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,4,2,2,4,4,4.0,3,2.0,2.0,3.0,4.0,6,54.5,0,71.0,2.0,88.0,6,21.0,0.000232084
54200781,9.0,0,54,41,0,5.6,0.66,6,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,0.0,4.0,2.0,1989.0,1.0,6.0,1.0,6.0,7000.0,5.0,1,1,2,2,2,2.0,2.8,0.95,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0,4,2,2,4,4,4.0,2,2.0,2.0,3.0,4.0,6,5.0,1,13.0,2.0,10.0,6,21.0,0.000232084
54200782,1.0,3,113,38,3,16.8,2.75,37,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,0.0,4.0,2.0,1961.0,1.0,5.0,2.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,8.4,3.94,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4,2,2,4,4,5.0,2,2.0,3.0,3.0,4.0,6,28.0,1,72.0,4.0,50.0,6,49.0,0.000367986
54200782,1.0,3,139,44,19,11.2,2.54,37,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.5,0.0,4.0,2.0,1961.0,1.0,5.0,2.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,5.6,3.64,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4,2,2,4,4,5.0,2,2.0,3.0,3.0,4.0,6,28.0,1,76.0,4.0,50.0,6,49.0,0.000367986
54200875,10.0,0,23,16,0,3.8,0.71,10,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,14.0,3.0,1.0,1942.0,3.0,2.0,9.0,8.0,5000.0,6.0,2,2,2,2,2,1.0,3.8,1.02,2.0,1.0,4.0,4.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,4,2,2,4,4,3.0,1,2.0,2.0,2.0,4.0,6,5.5,1,7.0,4.0,10.0,6,68.0,8.57e-05
54200875,10.0,1,47,16,6,3.8,1.1,16,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,14.0,3.0,1.0,1942.0,3.0,2.0,9.0,8.0,5000.0,6.0,2,2,2,2,2,1.0,3.8,1.58,2.0,1.0,4.0,4.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,4,2,2,4,4,3.0,1,2.0,2.0,2.0,4.0,6,8.5,1,25.0,4.0,10.0,6,68.0,8.57e-05
54200875,4.0,0,25,16,0,3.8,0.87,12,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,14.0,3.0,1.0,1942.0,3.0,2.0,9.0,8.0,5000.0,6.0,2,2,2,2,2,1.0,3.8,1.25,2.0,1.0,4.0,4.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,4,2,2,4,4,3.0,1,2.0,2.0,2.0,4.0,6,7.0,1,9.0,4.0,10.0,6,68.0,8.57e-05
54200875,9.0,0,56,36,0,7.6,1.35,19,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,14.0,3.0,1.0,1942.0,3.0,2.0,9.0,8.0,5000.0,6.0,2,2,2,2,2,1.0,7.6,1.93,2.0,1.0,4.0,4.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,4,2,2,4,4,3.0,2,2.0,2.0,2.0,4.0,6,11.5,1,20.0,4.0,25.0,6,68.0,8.57e-05
54200884,1.0,3,158,53,15,29.2,6.93,68,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.5,16.0,6.0,1.0,1951.0,1.0,2.0,1.0,3.0,15000.0,7.0,2,2,1,2,2,2.0,0.0,9.93,5.0,4.0,1.0,3.0,3.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0,5.0,1.0,5.0,6.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,1.0,4,2,2,4,4,1.0,2,1.0,4.0,2.0,4.0,6,69.0,0,90.0,2.0,118.0,6,59.0,0.000160139
54200981,3.0,2,222,71,2,70.6,18.67,151,3.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,6.0,19.0,5.0,2.0,1984.0,1.0,6.0,8.0,6.0,9000.0,3.0,2,2,1,2,2,2.0,0.0,26.75,4.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,6.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,4.0,1.0,3.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,4,2,2,4,4,5.0,4,1.0,3.0,3.0,3.0,6,197.0,0,149.0,2.0,163.0,6,26.0,0.00087004
54201031,1.0,2,73,26,8,7.6,2.04,28,4.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,5.0,1.0,1970.0,1.0,3.0,1.0,6.0,9000.0,4.0,1,1,2,2,2,1.0,3.8,2.92,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,6.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,4,2,2,4,4,5.0,2,4.0,1.0,1.0,4.0,6,15.0,0,39.0,6.0,49.0,6,40.0,0.000109132
54201032,9.0,2,92,46,15,7.6,1.79,26,4.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,5.0,2.0,1967.0,1.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,3.8,2.57,2.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,6.0,2.0,4.0,4.0,6.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,6.0,4.0,6.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4,2,2,4,4,5.0,2,3.0,2.0,2.0,3.0,6,14.0,0,31.0,5.0,52.0,6,43.0,9.82e-05
54201032,4.0,1,79,36,3,7.6,1.85,28,4.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,5.0,2.0,1967.0,1.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,3.8,2.65,2.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,6.0,2.0,4.0,4.0,6.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,6.0,4.0,6.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4,2,2,4,4,5.0,2,3.0,2.0,2.0,3.0,6,13.5,0,40.0,5.0,26.0,6,43.0,9.82e-05
